2009-08-06,454.3,454.88,448.53,450.36
2009-08-07,455.67,459.42,454.99,457.1
2009-08-10,455.14,458.41,453.79,456.61
2009-08-11,453.67,457.23,452.38,453.94
2009-08-12,455.41,461.75,454.92,458.58
2009-08-13,462.15,464.72,458.91,462.28
2009-08-14,462.78,463.18,456.89,460
2009-08-17,451.5,451.99,443.12,444.89
2009-08-18,445.1,447.7,442.32,445.28
2009-08-19,439.99,445,438.56,443.97
2009-08-20,452,462.18,451.23,460.41
2009-08-21,465.54,466.09,462.65,465.24
2009-08-24,467.35,470.09,464.42,468.73
2009-08-25,469.13,474.35,468.72,471.37
2009-08-26,472.76,473,466.7,468
2009-08-27,468.58,468.58,460.73,466.06
2009-08-28,469.26,472.37,463.38,464.75
2009-08-31,459.79,461.86,458,461.67
2009-08-32,459.68,466.82,454.42,455.76
2009-09-02,455.82,458.33,452.59,453.01
2009-09-03,455.82,458.25,455,457.52
2009-09-04,457.57,462.6,455.78,461.3
2009-09-08,464.29,466.99,455.84,458.62
2009-09-09,459.06,466.27,458.8,463.97
2009-09-10,466.65,470.94,462,470.94
2009-09-11,470.4,473.3,467.63,472.14
2009-09-14,470.51,476.8,470.05,475.12
2009-09-15,475.08,478.91,472.71,477.54
2009-09-16,479.8,489.37,478.48,488.29
2009-09-17,490.57,497.37,487.15,491.72
2009-09-18,496.77,496.98,491.23,491.46
2009-09-21,487.74,498.9,486.22,497
2009-09-22,500.92,501.99,497.81,499.06
2009-09-23,500.78,507,497.71,498.46
2009-09-24,500.47,501.41,493,496.77
2009-09-25,494.29,499.93,492,492.48
2009-09-28,494.84,501.5,493.3,498.53
2009-09-29,499.53,499.75,493.01,498.53
2009-09-30,500,500.14,487.24,495.85
2009-09-31,493,496.47,487,487.2
2009-010-02,483.74,491.74,482.6,484.58
2009-010-05,487.65,492.43,483.34,488.52
2009-010-06,491.7,499.37,491.7,498.74
2009-010-07,499,518.99,497.81,517.54
2009-010-08,519.57,523.25,513.34,514.18
2009-010-09,516.65,521.51,514.5,516.25
2009-010-12,523.42,525.76,519.32,524.04
2009-010-13,524.39,527.46,521.38,526.11
2009-010-14,532.46,535.58,530,535.32
2009-010-15,533.75,536.9,527.27,529.91
2009-010-16,547.33,554.75,544.53,549.85
2009-010-19,552.69,553.6,548.73,552.09
2009-010-20,551.64,552.95,540.7,551.72
2009-010-21,549.91,559.35,549,551.1
2009-010-22,550,555,548,554.09
2009-010-23,555.25,557.89,551.2,553.69
2009-010-26,555.75,561.64,550.89,554.21
2009-010-27,550.97,554.56,544.16,548.29
2009-010-28,547.87,550,538.25,540.3
2009-010-29,543.01,551.83,541,551.05
2009-010-30,550,550.17,534.24,536.12
2009-10-02,537.08,539.46,528.24,533.99
2009-10-03,530.01,537.5,528.3,537.29
2009-10-04,540.8,545.5,536.42,540.33
2009-10-05,543.49,549.77,542.66,548.65
2009-10-06,547.72,551.78,545.5,551.1
2009-10-09,555.45,562.58,554.23,562.51
2009-10-10,562.73,568.78,562,566.76
2009-10-11,570.48,573.5,565.86,570.56
2009-10-12,569.56,572.9,565.5,567.85
2009-10-13,569.29,572.51,566.61,572.05
2009-10-16,575,576.99,572.78,576.28
2009-10-17,574.87,577.5,573.72,577.49
2009-10-18,576.65,578.78,572.07,576.65
2009-10-19,573.77,574,570,572.99
2009-10-20,569.5,571.6,569.4,569.96
2009-10-23,576.49,586.6,575.86,582.35
2009-10-24,582.52,584.29,576.54,583.09
2009-10-25,586.41,587.06,582.69,585.74
2009-10-27,572,582.46,570.97,579.76
2009-10-30,580.63,583.67,577.11,583
2009-10-31,588.13,591.22,583,589.87
2009-11-02,591,593.01,586.22,587.51
2009-11-03,589.04,591.45,585,585.74
2009-11-04,593.02,594.83,579.18,585.01
2009-11-07,584.21,588.69,581,586.25
2009-11-08,583.5,590.66,582,587.05
2009-11-09,587.5,589.33,583.58,589.02
2009-11-10,590.44,594.71,590.41,591.5
2009-11-11,594.68,594.75,587.73,590.51
2009-11-14,595.35,597.31,592.61,595.73
2009-11-15,593.3,596.38,590.99,593.14
2009-11-16,598.6,600.37,596.64,597.76
2009-11-17,596.44,597.64,593.76,593.94
2009-11-18,596.03,598.93,595,596.42
2009-11-21,597.61,599.84,595.67,598.68
2009-11-22,601.34,601.5,598.85,601.12
2009-11-23,603.5,612.87,602.85,611.68
2009-11-24,612.93,619.52,612.27,618.48
2009-11-28,621.66,625.99,618.48,622.87
2009-11-29,624.74,624.84,618.29,619.4
2009-11-30,618.5,622.73,618.01,622.73
2009-11-31,624.75,625.4,619.98,619.98
2010-01-04,626.95,629.51,624.24,626.75
2010-01-05,627.18,627.84,621.54,623.99
2010-01-06,625.86,625.86,606.36,608.26
2010-01-07,609.4,610,592.65,594.1
2010-01-08,592,603.25,589.11,602.02
2010-01-11,604.46,604.46,594.04,601.11
2010-01-12,597.65,598.16,588,590.48
2010-01-13,576.49,588.38,573.9,587.09
2010-01-14,583.9,594.2,582.81,589.85
2010-01-15,593.34,593.56,578.04,580
2010-01-19,581.2,590.42,576.29,587.62
2010-01-20,585.98,585.98,575.29,580.41
2010-01-21,583.44,586.82,572.25,582.98
2010-01-22,564.5,570.6,534.86,550.01
2010-01-25,546.59,549.88,535.51,540
2010-01-26,537.97,549.6,536.29,542.42
2010-01-27,541.27,547.65,535.31,542.1
2010-01-28,544.49,547,530.6,534.29
2010-01-29,538.49,540.99,525.61,529.94
2010-01-32,534.6,535.81,530.3,533.02
2010-02-02,534.96,534.96,527.61,531.12
2010-02-03,528.67,542.1,528.23,540.82
2010-02-04,537,538,525.56,526.78
2010-02-05,528.4,533.5,522.46,531.29
2010-02-08,532.5,542,531.53,533.47
2010-02-09,539.54,541.53,535.07,536.44
2010-02-10,534.07,537.79,527.69,534.45
2010-02-11,533.32,540.49,529.5,536.4
2010-02-12,532.97,537.15,530.5,533.12
2010-02-16,536.87,544.13,534.3,541.3
2010-02-17,542,543.4,537.61,538.21
2010-02-18,537.54,545.01,536.14,543.22
2010-02-19,540.53,544.03,539.7,540.76
2010-02-22,547.35,547.5,541,542.8
2010-02-23,543,543.63,532.29,535.07
2010-02-24,533.98,538.44,530.51,531.47
2010-02-25,527.12,528.49,520,526.43
2010-02-26,527.42,531.75,523.48,526.8
2010-02-29,529.2,533.29,527.74,532.69
2010-03-02,535.48,545.66,535.01,541.06
2010-03-03,542.36,548.12,539.25,545.32
2010-03-04,546.5,556.13,546.2,554.59
2010-03-05,561.35,567.67,559.9,564.21
2010-03-08,564.78,565.18,561.01,562.48
2010-03-09,559.85,564.66,556.5,560.19
2010-03-10,563.76,578.5,562.21,576.45
2010-03-11,574.26,586.21,574.2,581.14
2010-03-12,588.14,588.28,579.16,579.54
2010-03-15,566.68,569.45,556,563.18
2010-03-16,561.83,568.42,560.76,565.2
2010-03-17,568.3,571.45,564.25,565.56
2010-03-18,564.72,568.44,562.96,566.4
2010-03-19,566.23,568,557.28,560
2010-03-22,556.11,566.85,554.28,557.5
2010-03-23,557.04,558.31,542,549
2010-03-24,545.51,559.85,539.7,557.33
2010-03-25,559.02,572,558.66,562.88
2010-03-26,565.27,567.39,560.02,562.69
2010-03-29,563,564.72,560.57,562.45
2010-03-30,562.83,567.63,560.28,566.71
2010-03-31,565.05,569.74,562.81,567.12
2010-03-32,571.35,573.45,565.55,568.8
2010-04-05,570.9,574.88,569,571.01
2010-04-06,569.46,570.89,565.4,568.22
2010-04-07,567.3,568.75,561.86,563.54
2010-04-08,563.32,569.85,560.05,567.49
2010-04-09,567.49,568.77,564,566.22
2010-04-12,567.35,574,566.22,572.73
2010-04-13,572.53,588.88,571.13,586.77
2010-04-14,590.06,592.34,584.01,589
2010-04-15,592.17,597.84,588.29,595.3
2010-04-16,563,568.81,549.63,550.15
2010-04-19,548.75,553.99,545,550.1
2010-04-20,554.17,559.66,551.06,555.04
2010-04-21,556.46,560.25,552.16,554.3
2010-04-22,552,552.5,543.35,547.06
2010-04-23,547.25,549.32,542.27,544.99
2010-04-26,544.97,544.99,529.21,531.64
2010-04-27,528.95,538.33,527.23,529.06
2010-04-28,532.1,534.83,521.03,529.19
2010-04-29,533.37,536.5,526.67,532
2010-04-30,531.13,537.68,525.44,525.7
2010-05-03,526.5,532.92,525.08,530.6
2010-05-04,526.52,526.74,504.21,506.37
2010-05-05,500.98,515.72,500.47,509.76
2010-05-06,508.75,517.52,460,498.67
2010-05-07,499.97,505.32,481.33,493.14
2010-05-10,513.97,522.82,512.6,521.65
2010-05-11,515.67,519.88,508.22,509.05
2010-05-12,512.04,512.04,502,505.39
2010-05-13,516.5,522,510.37,510.88
2010-05-14,509.77,510.99,496.25,507.53
2010-05-17,506.78,508.36,498.35,507.97
2010-05-18,510,510.97,497.07,498.37
2010-05-19,496.26,499.44,487.74,494.43
2010-05-20,485.07,485.58,473.8,475.01
2010-05-21,469.06,485,464.4,472.05
2010-05-24,480.73,489.79,476.8,477.16
2010-05-25,468.15,477.45,464.01,477.07
2010-05-26,482.07,489.76,475,475.47
2010-05-27,484.95,492.31,481.05,490.46
2010-05-28,492.74,493.45,483,485.63
2010-05-32,480.43,491.06,480.12,482.37
2010-06-02,486.68,493.87,481.46,493.37
2010-06-03,495.11,508,494.7,505.6
2010-06-04,499.72,509.25,496.7,498.72
2010-06-07,499.06,500.91,483.15,485.52
2010-06-08,487.85,488.84,477.54,484.78
2010-06-09,487.22,488.88,472,474.02
2010-06-10,480.37,488.5,475.84,487.01
2010-06-11,482.5,488.71,481.62,488.5
2010-06-14,494.48,494.5,483.19,483.19
2010-06-15,483.08,500.4,482.18,497.99
2010-06-16,496.17,504,496.11,501.27
2010-06-17,503.45,505.87,496.69,500.08
2010-06-18,502.51,503.47,498.13,500.03
2010-06-21,499.9,500.97,484.89,488.56
2010-06-22,489.9,496.6,485.73,486.25
2010-06-23,486.89,486.89,478.16,482.05
2010-06-24,479.66,482.75,473.26,475.1
2010-06-25,477.06,477.65,470.56,472.68
2010-06-28,472.59,477.55,469.01,472.08
2010-06-29,463.44,464.55,451.12,454.26
2010-06-30,454.96,457.83,444.72,444.95
2010-06-31,445.29,448.4,433.63,439.49
2010-07-02,441.62,442.28,436,436.55
2010-07-06,444,447.67,433.63,436.07
2010-07-07,438.31,451.29,435.38,450.2
2010-07-08,453.55,457.33,449.66,456.56
2010-07-09,471.96,473.26,462.78,467.49
2010-07-12,472.37,479.44,471.08,475.83
2010-07-13,482.25,492.99,480.28,489.2
2010-07-14,489.88,493.83,486.46,491.34
2010-07-15,491.73,494.7,482.68,494.02
2010-07-16,469.12,470.56,459.52,459.61
2010-07-19,461.01,469.65,457.52,466.18
2010-07-20,461.03,482.99,460.6,481.59
2010-07-21,484,485.7,475.43,477.5
2010-07-22,483.23,488.98,482.48,484.81
2010-07-23,480.77,490.59,480.01,490.06
2010-07-26,489.09,490.75,484.88,488.97
2010-07-27,490.58,497.5,490.17,492.63
2010-07-28,494.94,495.25,482.67,484.35
2010-07-29,485.95,488.88,479.33,484.99
2010-07-30,479.65,487.36,479.14,484.85
2010-08-02,488.99,493.28,486.94,490.41
2010-08-03,490.5,492.46,486.76,489.83
2010-08-04,492.18,507,491.05,506.32
2010-08-05,505.89,508.6,503.56,508.1
2010-08-06,505.4,505.74,496.05,500.22
2010-08-09,502.25,505.5,501.36,505.35
2010-08-10,502.35,506,498.57,503.71
2010-08-11,497.73,498,491.5,491.74
2010-08-12,483.94,494.75,482.51,492.01
2010-08-13,489,491.19,486.01,486.35
2010-08-16,483.68,489.87,480.5,485.59
2010-08-17,488.53,494.7,486.03,490.52
2010-08-18,490.44,490.87,481.55,482.15
2010-08-19,481.01,482.51,467.25,467.97
2010-08-20,467.97,471.59,461.02,462.02
2010-08-23,461.5,468.25,457.73,464.07
2010-08-24,457.7,458.37,450.92,451.39
2010-08-25,450,457.81,450,454.62
2010-08-26,456.06,457.26,450.44,450.98
2010-08-27,452.56,459.99,447.65,458.83
2010-08-30,459.15,459.76,452.42,452.69
2010-08-31,450.11,454.87,448,450.02
2010-08-32,454.98,464.94,452.5,460.33
2010-09-02,462.84,464.43,460.31,463.18
2010-09-03,470.52,471.88,467.44,470.3
2010-09-07,464.5,467.59,463.02,464.4
2010-09-08,465.19,472.5,464.51,470.58
2010-09-09,477.83,480.4,470.58,476.18
2010-09-10,479.02,479.79,475.08,476.14
2010-09-13,480.9,484.35,479.53,482.27
2010-09-14,482.01,484.75,480.08,480.43
2010-09-15,479.95,481.89,478.5,480.64
2010-09-16,479.95,482.45,479.41,481.06
2010-09-17,483.75,491.2,481.18,490.15
2010-09-20,492.5,510.41,492.06,508.28
2010-09-21,509.68,519.98,508.91,513.46
2010-09-22,512.86,517.78,511.68,516
2010-09-23,514.61,519.69,511.3,513.48
2010-09-24,521.74,527.83,518.26,527.29
2010-09-27,528.85,536.85,528.85,530.41
2010-09-28,533.48,533.59,518.45,527.17
2010-09-29,527.85,532.94,524.71,527.69
2010-09-30,529.16,531.87,518.92,525.79
2010-09-31,530,530.62,523,525.62
2010-010-04,524.95,528.25,518.85,522.35
2010-010-05,528.38,540,526.55,538.23
2010-010-06,539.26,539.95,529.94,534.35
2010-010-07,536.21,537.2,529.14,530.01
2010-010-08,532.77,537.6,527.62,536.35
2010-010-11,538.48,544.6,537.17,538.84
2010-010-12,540.12,545.99,537.79,541.39
2010-010-13,547,547.49,542.33,543.3
2010-010-14,544.18,545.25,537.11,540.93
2010-010-15,599.27,601.64,591.6,601.45
2010-010-18,600.55,619.69,600.55,617.71
2010-010-19,608.85,614.82,602.86,607.83
2010-010-20,608.14,617.38,607.5,607.98
2010-010-21,611.51,616,606,611.99
2010-010-22,611.92,614.82,610.05,612.53
2010-010-25,615.59,624.74,614.97,616.5
2010-010-26,613.1,621.23,611.03,618.6
2010-010-27,615.77,620,612.33,616.47
2010-010-28,620.05,621,613.3,618.58
2010-010-29,617.07,619,612.99,613.7
2010-010-32,615.73,620.66,611.21,615
2010-10-02,618.67,620,614.58,615.6
2010-10-03,617.5,621.83,613.5,620.18
2010-10-04,624.64,629.92,622.1,624.27
2010-10-05,623.18,625.49,621.11,625.08
2010-10-08,624.02,629.49,623.13,626.77
2010-10-09,630,630.85,620.51,624.82
2010-10-10,622.08,623,617.51,622.88
2010-10-11,619.7,619.85,614.21,617.19
2010-10-12,613.99,616.9,601.21,603.29
2010-10-15,603.08,604,594.05,595.47
2010-10-16,592.76,597.89,583.45,583.72
2010-10-17,585,589.5,581.37,583.55
2010-10-18,589,599.98,588.56,596.56
2010-10-19,597,597.89,590.34,590.83
2010-10-22,587.47,593.44,582.75,591.22
2010-10-23,587.01,589.01,578.2,583.01
2010-10-24,587.31,596.6,587.05,594.97
2010-10-26,590.46,592.98,587,590
2010-10-29,589.17,589.8,579.95,582.11
2010-10-30,574.32,574.32,553.31,555.71
2010-10-31,563,571.57,562.4,564.35
2010-11-02,568.66,573.33,565.35,571.82
2010-11-03,569.45,576.48,568,573
2010-11-06,580.57,582,576.61,578.36
2010-11-07,591.27,593,586,587.14
2010-11-08,591.97,592.52,583.69,590.54
2010-11-09,593.88,595.58,589,591.5
2010-11-10,593.14,593.99,590.29,592.21
2010-11-13,597.12,603,594.09,594.62
2010-11-14,597.09,598.29,592.48,594.91
2010-11-15,594.2,596.45,589.15,590.3
2010-11-16,592.85,593.77,588.07,591.71
2010-11-17,591,592.56,587.67,590.8
2010-11-20,594.65,597.88,588.66,595.06
2010-11-21,598.57,604.72,597.61,603.07
2010-11-22,604,607,603.28,605.49
2010-11-23,605.34,606,602.03,604.23
2010-11-27,602.74,603.78,599.5,602.38
2010-11-28,602.05,603.87,598.01,598.92
2010-11-29,602,602.41,598.92,601
2010-11-30,598,601.33,597.39,598.86
2010-11-31,596.74,598.42,592.03,593.97
2011-01-03,596.48,605.59,596.48,604.35
2011-01-04,605.62,606.18,600.12,602.12
2011-01-05,600.07,610.33,600.05,609.07
2011-01-06,610.68,618.43,610.05,613.5
2011-01-07,615.91,618.25,610.13,616.44
2011-01-10,614.8,615.39,608.56,614.21
2011-01-11,617.71,618.8,614.5,616.01
2011-01-12,619.35,619.35,614.77,616.87
2011-01-13,616.97,619.67,614.16,616.69
2011-01-14,617.4,624.27,617.08,624.18
2011-01-18,626.06,641.99,625.27,639.63
2011-01-19,642.12,642.96,629.66,631.75
2011-01-20,632.21,634.08,623.29,626.77
2011-01-21,639.58,641.73,611.36,611.83
2011-01-24,607.57,612.49,601.23,611.08
2011-01-25,608.2,620.69,606.52,619.91
2011-01-26,620.33,622.49,615.28,616.5
2011-01-27,617.89,619.7,613.25,616.79
2011-01-28,619.07,620.36,599.76,600.99
2011-01-31,603.6,604.47,595.55,600.36
2011-01-32,604.49,613.35,603.11,611.04
2011-02-02,611,614.34,607.53,612
2011-02-03,609.48,611.45,606.13,610.15
2011-02-04,610.15,611.44,606.61,610.98
2011-02-07,610.16,618.39,609.21,614.29
2011-02-08,614.93,619.63,614.51,618.38
2011-02-09,616.87,619.45,612.34,616.5
2011-02-10,613.9,617.5,611.56,616.44
2011-02-11,613.79,625,613,624.5
2011-02-14,623.34,629.64,620.04,628.15
2011-02-15,627.32,630.09,623.1,624.15
2011-02-16,625.63,626.5,622.1,624.22
2011-02-17,621.25,627.25,620.28,625.26
2011-02-18,626,631.18,624.18,630.08
2011-02-22,620.03,624.93,607.77,610.21
2011-02-23,610.33,614.7,604,611.32
2011-02-24,611.39,613.09,601.35,608.82
2011-02-25,611.86,614.72,609.5,610.04
2011-02-28,610,616.49,608.01,613.4
2011-02-29,617.78,619.22,599.3,600.76
2011-03-02,599.8,606,595.19,600.79
2011-03-03,606.38,611.49,605,609.56
2011-03-04,608.33,608.98,600.2,600.62
2011-03-07,600.55,603.69,587,591.66
2011-03-08,592.93,597.98,590.2,592.31
2011-03-09,591,594.51,585.75,591.77
2011-03-10,585.44,586.62,579.45,580.3
2011-03-11,578.22,580,573.33,576.71
2011-03-14,572.8,578.29,568.02,569.99
2011-03-15,557.5,571,555.5,569.56
2011-03-16,568.01,569.79,551.28,557.1
2011-03-17,564.48,569,560.54,561.36
2011-03-18,564.64,567.99,559.74,561.06
2011-03-21,570.22,579.8,569.02,576.5
2011-03-22,577.27,579.23,572.51,577.32
2011-03-23,575.19,582.45,572,582.16
2011-03-24,585.43,588.39,578.8,586.89
2011-03-25,586.88,586.91,579.24,579.74
2011-03-28,582.07,584.99,574.71,575.36
2011-03-29,576,581.89,573.01,581.73
2011-03-30,584.38,585.5,580.58,581.84
2011-03-31,583,588.16,581.74,586.76
2011-03-32,588.76,595.19,588.76,591.8
2011-04-04,593,594.74,583.1,587.68
2011-04-05,581.08,581.49,565.68,569.09
2011-04-06,572.18,575.16,568,574.18
2011-04-07,575.73,580.64,574.19,580
2011-04-08,584.89,584.89,578.06,578.16
2011-04-11,576.2,578.1,573,577.37
2011-04-12,575,576.91,568.05,570.61
2011-04-13,575.51,577.6,571.75,576.28
2011-04-14,575.19,579.45,572.1,578.51
2011-04-15,545.29,545.75,530.06,530.7
2011-04-18,526.42,527.66,519,526.84
2011-04-19,529.95,530.88,520.9,521.53
2011-04-20,525.9,526.82,521.39,525.73
2011-04-21,527.49,528.28,522.39,525.1
2011-04-25,525.25,527,522.01,525.05
2011-04-26,526.52,537.44,525.21,532.82
2011-04-27,538,538.11,534.35,537.76
2011-04-28,538.06,539.25,534.08,537.97
2011-04-29,540,544.1,538.51,544.1
2011-05-02,545.7,545.73,537.12,538.56
2011-05-03,537.13,542.01,529.63,533.89
2011-05-04,535.17,539,533.02,535.79
2011-05-05,533.86,539.42,531.5,534.27
2011-05-06,538.15,541.46,535.18,535.3
2011-05-09,535,538.49,531.1,537.68
2011-05-10,540,544.43,537.54,542.66
2011-05-11,540.14,543.55,533.69,535.45
2011-05-12,535.24,536.94,530.91,535.05
2011-05-13,534.61,535.92,529.05,529.55
2011-05-16,526.31,527.27,516.4,518.42
2011-05-17,515.43,531.22,515.03,530.46
2011-05-18,529.54,530.33,525.7,529.81
2011-05-19,532.73,536.54,529.72,531.25
2011-05-20,531.8,531.99,523.13,524.03
2011-05-23,516.6,520,513.4,518.39
2011-05-24,520.37,523.96,518.15,518.26
2011-05-25,519.67,522.77,517.25,519.67
2011-05-26,517.7,522.12,515,518.13
2011-05-27,518.48,521.79,516.3,520.9
2011-05-31,525,529.05,523.5,529.02
2011-05-32,528.04,533.2,525.31,525.6
2011-06-02,527.57,530.3,522.48,528.06
2011-06-03,522,527.6,521.5,523.08
2011-06-06,523.54,526.82,519.25,521.06
2011-06-07,522.89,524.63,518.99,519.03
2011-06-08,516.53,521.24,515.78,519.17
2011-06-09,520,520,515.64,516.73
2011-06-10,514.08,516.69,509.29,509.51
2011-06-13,510,510.2,502.17,504.73
2011-06-14,508.15,514.08,506.99,508.37
2011-06-15,505.03,508.35,500.61,502.95
2011-06-16,502.81,506.57,496.67,500.37
2011-06-17,506.18,506.69,484.8,485.02
2011-06-20,485,486.23,479.23,484.58
2011-06-21,487.19,493.94,484.73,493
2011-06-22,491.45,492.35,486.73,487.01
2011-06-23,482.13,482.86,473.73,480.22
2011-06-24,480.68,480.75,473.02,474.88
2011-06-27,474,488.4,473.6,482.8
2011-06-28,484.02,496.21,484.02,493.65
2011-06-29,496.54,500.25,492.38,497.57
2011-06-30,501.99,506.67,501.5,506.38
2011-06-31,506.74,521.18,506.38,521.03
2011-07-05,525.3,535.4,525.3,532.44
2011-07-06,533.5,538.51,533.04,535.36
2011-07-07,541,550.68,535.88,546.6
2011-07-08,532.95,537.65,527.27,531.99
2011-07-11,528.18,535.98,525.5,527.28
2011-07-12,528.16,539.42,526,534.01
2011-07-13,537,544,536.48,538.26
2011-07-14,539.12,542,526.73,528.94
2011-07-15,597.5,600.25,588.16,597.62
2011-07-18,592.49,602.05,592,594.94
2011-07-19,596.14,604.68,595.53,602.55
2011-07-20,602.18,602.83,595.35,595.35
2011-07-21,594.03,608.06,594.01,606.99
2011-07-22,605.39,619.5,604.27,618.23
2011-07-25,613.36,625.41,613,618.98
2011-07-26,618.05,627.5,617.22,622.52
2011-07-27,617.18,620.95,604.75,607.22
2011-07-28,605.19,615.98,603,610.94
2011-07-29,604.23,614.96,603.69,603.69
2011-07-32,611.22,615.5,599.18,606.77
2011-08-02,606,609.67,591.57,592.4
2011-08-03,594.27,603,583.63,601.17
2011-08-04,594.5,598.85,577.47,577.52
2011-08-05,582.54,590,562,579.04
2011-08-08,562.98,569,544.35,546.02
2011-08-09,561,574.61,541.01,573.41
2011-08-10,561.38,564.12,547.73,549.01
2011-08-11,553.82,568.5,548.41,562.13
2011-08-12,569.5,570.5,560.4,563.77
2011-08-15,553.43,564.99,546.05,557.23
2011-08-16,552.43,552.44,530.3,539
2011-08-17,540.03,543.69,530.77,533.15
2011-08-18,523.47,524.89,500.49,504.88
2011-08-19,499.34,514.87,490.86,490.92
2011-08-22,504,507,494.53,498.17
2011-08-23,503.5,521.41,499.06,518.82
2011-08-24,519.33,530,517.23,523.29
2011-08-25,530.38,537.27,518.3,520.04
2011-08-26,519.99,530.45,513.14,526.86
2011-08-29,534.56,539.45,533.56,539.08
2011-08-30,538.19,542.99,530.81,540.7
2011-08-31,544.74,546.3,536,540.96
2011-08-32,540.75,543.83,531.22,532.5
2011-09-02,524.47,527.92,520.73,524.84
2011-09-06,510.8,522.76,510.5,522.18
2011-09-07,530.45,535.94,527.4,534.03
2011-09-08,533.8,539.1,531.9,534.96
2011-09-09,531.4,534.65,521.19,524.85
2011-09-12,517.96,531.99,517.5,530.12
2011-09-13,532,533.88,523.4,529.52
2011-09-14,532.59,536.95,525.82,532.07
2011-09-15,535.5,544.98,534.56,542.56
2011-09-16,544.8,546.84,543.14,546.68
2011-09-19,540.35,549.9,535.38,546.67
2011-09-20,549.4,558.52,542.67,546.63
2011-09-21,547.69,555,538.86,539.2
2011-09-22,526.25,528.78,514,520.66
2011-09-23,516.56,526.42,514.5,525.51
2011-09-26,527.25,532.93,513.25,531.89
2011-09-27,538.2,547.05,536.05,539.34
2011-09-28,541.5,544.02,527.7,528.84
2011-09-29,536.04,537.3,519.41,527.5
2011-09-30,520.21,524,514.38,515.04
2011-010-03,509.85,512,495,495.52
2011-010-04,490.03,503.44,480.6,501.9
2011-010-05,496.35,507.8,480.77,504.7
2011-010-06,507.5,515.23,502.6,514.71
2011-010-07,516.83,520.5,510.3,515.12
2011-010-10,525.18,537.47,523.2,537.17
2011-010-11,533.46,546.8,533.46,543.18
2011-010-12,548.13,555.23,544.63,548.5
2011-010-13,550.03,559,548.02,558.99
2011-010-14,599.47,599.6,587.57,591.68
2011-010-17,583.72,591.83,578,582.41
2011-010-18,580.19,592.56,577.4,590.51
2011-010-19,587.34,592.06,579.22,580.7
2011-010-20,581.9,588.89,579.51,583.67
2011-010-21,589.51,592.75,586.7,590.49
2011-010-24,586.72,599.97,586.5,596.42
2011-010-25,593.1,595,582.85,583.16
2011-010-26,589.55,590.18,572.86,586.31
2011-010-27,598.42,602.7,593.3,598.67
2011-010-28,594.52,602.3,594.25,600.14
2011-010-31,595.09,599.69,591.67,592.64
2011-010-32,580.1,585.51,576.75,578.65
2011-10-02,584.9,587.96,580.48,584.82
2011-10-03,587,597.5,583.72,597.5
2011-10-04,593.5,599.74,592.43,596.14
2011-10-07,593.32,608.78,592.23,608.33
2011-10-08,609,614.37,603.6,612.34
2011-10-09,604.26,609.39,598.66,600.95
2011-10-10,605.93,605.95,591.56,595.08
2011-10-11,601.3,612.09,598.6,608.35
2011-10-14,608,618.08,607.78,613
2011-10-15,612.8,618.08,610.5,616.56
2011-10-16,612.08,618.3,610.61,611.47
2011-10-17,610.05,612.29,596.78,600.87
2011-10-18,602,604.5,593.75,594.88
2011-10-21,587.76,588.5,572.09,580.94
2011-10-22,580,584.97,575.24,580
2011-10-23,575.35,580.25,570.11,570.11
2011-10-25,565.19,574.27,561.33,563
2011-10-28,579.37,588.82,576.5,588.19
2011-10-29,587.88,590.36,581.33,582.93
2011-10-30,597.95,599.51,592.09,599.39
2011-10-31,600,616,599,613.77
2011-11-02,617.05,624,616.26,620.36
2011-11-05,627.64,631.9,622.4,625.65
2011-11-06,622.99,628.62,620.24,623.77
2011-11-07,621.68,625.66,618.1,623.39
2011-11-08,621.04,627.45,615.3,616.05
2011-11-09,618,629.13,617.01,627.42
2011-11-12,621.88,626.18,620.29,625.39
2011-11-13,628.76,636.56,622.85,625.63
2011-11-14,621.85,624.32,612.49,618.07
2011-11-15,622.52,624,618.69,619.54
2011-11-16,624.32,629.32,621.47,625.96
2011-11-19,628.01,628.5,620,621.83
2011-11-20,628,631.84,627.99,630.37
2011-11-21,630.01,631.82,618.96,625.82
2011-11-22,627.95,631.73,627.01,629.7
2011-11-23,632,634.68,630.56,633.14
2011-11-27,632.05,644.49,632,640.25
2011-11-28,642.75,645,638.1,639.7
2011-11-29,641.49,643,635.2,642.4
2011-11-30,642.02,646.76,642.02,645.9
2012-01-03,652.94,668.15,652.37,665.41
2012-01-04,665.03,670.25,660.62,668.28
2012-01-05,662.13,663.97,656.23,659.01
2012-01-06,659.15,660,649.79,650.02
2012-01-09,646.5,647,621.23,622.46
2012-01-10,629.75,633.8,616.91,623.14
2012-01-11,623.5,629.39,621.12,625.96
2012-01-12,631.22,632.89,626.5,629.64
2012-01-13,626.26,626.95,621.06,624.99
2012-01-17,631.98,631.98,625.68,628.58
2012-01-18,626.63,634,622.12,632.91
2012-01-19,640.99,640.99,631.46,639.57
2012-01-20,590.53,591,581.7,585.99
2012-01-23,586,588.66,583.16,585.52
2012-01-24,586.32,587.68,578,580.93
2012-01-25,577.51,578.71,566.38,569.49
2012-01-26,571.98,574.48,564.55,568.1
2012-01-27,570.78,580.32,569.33,579.98
2012-01-30,578.05,580,573.4,577.69
2012-01-31,583,584,575.15,580.11
